Smiles,MW,LogP,HBA,HBD,PSA,Fsp3,SA,MCE18,NP_Score,Lipinski_Pass,Pfizer_pass,Fsp3_pass,MCE_pass,SA_pass,NP_pass,Final_pass,PAINS,BMS,CHE
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CO)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,703.8700000000001,3.7775000000000025,11,6,199.92,0.7368421052631579,5.956597811957206,54,2.256753035427286,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CO)C(=O)O,751.9140000000003,4.681300000000004,11,6,199.92,0.6190476190476191,5.82978056733988,65,2.0051513425604224,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](C(=O)O)[C@H](C)O,703.8700000000003,3.775900000000003,11,6,199.92,0.7368421052631579,5.995594993639752,54,2.2929305465320344,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)[C@H](C)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,717.8970000000002,4.166000000000002,11,6,199.92,0.7435897435897436,6.035952039809314,54,2.2017134834426413,False,True,True,True,False,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@@H](C(=O)O)[C@H](C)O,765.9410000000004,5.069800000000005,11,6,199.92,0.627906976744186,5.913603725142153,65,1.960948428749568,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CS)C(=O)O,705.9110000000003,4.324900000000004,11,6,179.69,0.7297297297297297,5.960025866365681,54,2.3010109438707023,False,True,True,True,True,True,False,True,False,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CS)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,719.9380000000002,4.715000000000004,11,6,179.68999999999997,0.7368421052631579,5.999256649303067,54,2.210293035547808,False,True,True,True,True,True,False,True,False,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CS)C(=O)O,767.9820000000003,5.618800000000007,11,6,179.69,0.6190476190476191,5.868588259647572,65,1.9621328241534983,False,True,True,True,True,True,False,True,False,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](C(=O)O)C(C)C,701.8980000000003,5.051100000000004,10,5,179.69,0.7435897435897436,5.8986551542039205,52,2.2206672177559628,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)C(C)C)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,715.9250000000002,5.441200000000006,10,5,179.68999999999997,0.75,5.940113125763882,52,2.1308670826817866,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@@H](C(=O)O)C(C)C,763.9690000000003,6.345000000000006,10,5,179.69,0.6363636363636364,5.822012673904424,63,1.895254493498593,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CC(C)C)C(=O)O,715.9250000000002,5.441200000000005,10,5,179.69,0.75,5.894985074867409,52,2.2153557604383964,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CC(C)C)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,729.9520000000002,5.831300000000007,10,5,179.68999999999997,0.7560975609756098,5.937269816181796,52,2.129774217501619,False,True,True,True,True,True,False,True,True,True
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CC(C)C)C(=O)O,777.9960000000002,6.735100000000007,10,5,179.69,0.6444444444444445,5.82815110746857,63,1.89622821494612,False,True,True,True,True,True,False,True,True,True
CC[C@H](C)[C@@H](N[C@H](/C=C/C(C)(C)OC(C)=O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)C(=O)O,715.9250000000001,5.441200000000005,10,5,179.69,0.75,5.977079859358186,52,2.196950125820269,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)[C@@H](C)CC)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,729.9520000000002,5.831300000000006,10,5,179.68999999999997,0.7560975609756098,6.018615424848396,52,2.1151215889250907,False,True,True,True,False,True,False,True,True,True
CC[C@H](C)[C@@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)C(=O)O,777.9960000000002,6.735100000000008,10,5,179.69,0.6444444444444445,5.906598897343224,63,1.8794659405617544,False,True,True,True,True,True,False,True,True,True
CSCC[C@@H](N[C@H](/C=C/C(C)(C)OC(C)=O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)C(=O)O,733.9650000000001,5.148200000000004,11,5,179.69,0.7435897435897436,5.93633725583648,54,2.074704298994065,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CCSC)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,747.9920000000002,5.538300000000006,11,5,179.68999999999997,0.75,5.977660522823801,54,1.991827591854294,False,True,True,True,True,True,False,True,True,True
CSCC[C@@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](OC(C)=O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)C(=O)O,796.0360000000002,6.442100000000007,11,5,179.69,0.6363636363636364,5.86670085656511,65,1.7681349197021752,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)NCC(=O)O,673.8440000000003,4.416600000000003,10,5,179.69,0.7297297297297297,5.849579107254768,52,2.304881149335037,True,True,True,True,True,True,True,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)NCC(=O)O,687.8710000000002,4.806700000000004,10,5,179.69,0.7368421052631579,5.889297477160143,52,2.1387384674987304,True,True,True,True,True,True,True,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)NCC(=O)O,735.9150000000003,5.710500000000005,10,5,179.69,0.6190476190476191,5.756416025127373,63,1.908080796260043,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](C)C(=O)O,687.8710000000003,4.805100000000003,10,5,179.69,0.7368421052631579,5.921113847134912,52,2.2608754719656696,True,True,True,True,True,True,True,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](C)C(=O)O,701.8980000000003,5.195200000000004,10,5,179.69,0.7435897435897436,5.961235745016513,52,2.098935757313476,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](C)C(=O)O,749.9420000000003,6.099000000000006,10,5,179.69,0.627906976744186,5.833999798109112,63,1.8754978733336725,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CO)C(=O)O,703.8700000000003,3.777500000000003,11,6,199.92,0.7368421052631579,5.949502450829784,54,2.273976748607886,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CO)C(=O)O,717.8970000000003,4.167600000000003,11,6,199.92,0.7435897435897436,5.989769976846813,54,2.1149554347009865,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CO)C(=O)O,765.9410000000004,5.071400000000005,11,6,199.92,0.627906976744186,5.869029030541915,65,1.8944149902562688,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](C(=O)O)[C@H](C)O,717.8970000000004,4.166000000000004,11,6,199.92,0.7435897435897436,6.028963375841703,54,2.218599476756955,False,True,True,True,False,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@@H](C(=O)O)[C@H](C)O,731.9240000000003,4.556100000000004,11,6,199.92,0.75,6.069354451997718,54,2.063701212576168,False,True,True,True,False,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@@H](C(=O)O)[C@H](C)O,779.9680000000004,5.459900000000006,11,6,199.92,0.6363636363636364,5.952911029506363,65,1.8507600062197356,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CS)C(=O)O,719.9380000000003,4.715000000000004,11,6,179.69,0.7368421052631579,5.9921612881756445,54,2.227516748728408,False,True,True,True,True,True,False,True,False,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CS)C(=O)O,733.9650000000003,5.105100000000005,11,6,179.69,0.7435897435897436,6.031473765595377,54,2.0694064152113016,False,True,True,True,False,True,False,True,False,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CS)C(=O)O,782.0090000000004,6.008900000000007,11,6,179.69,0.627906976744186,5.907044729129042,65,1.8521786267294709,False,True,True,True,True,True,False,True,False,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](C(=O)O)C(C)C,715.9250000000003,5.441200000000005,10,5,179.69,0.75,5.933124461796271,52,2.1477530759961003,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@@H](C(=O)O)C(C)C,729.9520000000002,5.831300000000005,10,5,179.69,0.7560975609756098,5.974567893104872,52,1.9942172425991749,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@@H](C(=O)O)C(C)C,777.9960000000003,6.735100000000007,10,5,179.69,0.6444444444444445,5.8621949897607735,63,1.7862391769553858,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CC(C)C)C(=O)O,729.9520000000002,5.831300000000006,10,5,179.69,0.7560975609756098,5.930435313919352,52,2.146335480175273,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CC(C)C)C(=O)O,743.9790000000002,6.221400000000006,10,5,179.69,0.7619047619047619,5.972673160005934,52,1.99572329638623,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CC(C)C)C(=O)O,792.0230000000003,7.125200000000008,10,5,179.69,0.6521739130434783,5.868933483798922,63,1.7912882807511348,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@@H](C(=O)O)[C@@H](C)CC,729.9520000000002,5.831300000000005,10,5,179.69,0.7560975609756098,6.011780922585952,52,2.1316828515987445,False,True,True,True,False,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@@H](C(=O)O)[C@@H](C)CC,743.9790000000002,6.221400000000005,10,5,179.69,0.7619047619047619,6.053301931373143,52,1.9813471324998249,False,True,True,True,False,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@@H](C(=O)O)[C@@H](C)CC,792.0230000000003,7.125200000000008,10,5,179.69,0.6521739130434783,5.946782938619368,63,1.777920970470793,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(C)=O)N[C@H](CCSC)C(=O)O,747.9920000000002,5.538300000000005,11,5,179.69,0.75,5.9708759074391855,54,2.008388854527948,False,True,True,True,True,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)CC)N[C@H](CCSC)C(=O)O,762.0190000000001,5.928400000000005,11,5,179.69,0.7560975609756098,6.0121937260585865,54,1.8603794372605529,False,True,True,True,False,True,False,True,True,True
CCC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]2(C)[C@H]1[C@@](C)(O)[C@@H](/C=C/C(C)(C)OC(=O)c1ccccc1)N[C@H](CCSC)C(=O)O,810.0630000000002,6.832200000000007,11,5,179.69,0.6444444444444445,5.906691372581964,65,1.6654422363009438,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](NCC(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,721.8880000000001,5.320400000000006,10,5,179.68999999999997,0.6097560975609756,5.708179703421949,63,2.0643072235914675,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](NCC(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,735.9150000000001,5.710500000000006,10,5,179.68999999999997,0.6190476190476191,5.75384961125955,63,1.9320272062935528,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](NCC(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,783.9590000000001,6.614300000000008,10,5,179.69,0.5217391304347826,5.66879861406542,74,1.7594803758227422,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,735.9150000000001,5.708900000000006,10,5,179.68999999999997,0.6190476190476191,5.785615909832259,63,2.030506297806516,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](C)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,749.9420000000001,6.099000000000007,10,5,179.68999999999997,0.627906976744186,5.831469028878342,63,1.8990008313295244,False,True,True,True,True,True,False,True,True,True
C[C@@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)C(=O)O,797.9860000000002,7.002800000000009,10,5,179.69,0.5319148936170213,5.750595407755951,74,1.7338489582566436,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CO)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,751.9140000000001,4.681300000000005,11,6,199.92,0.6190476190476191,5.820794990416804,65,2.044602183130904,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CO)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,765.941,5.071400000000006,11,6,199.92,0.627906976744186,5.866549909662795,65,1.9174906217431047,False,True,True,True,True,True,False,True,True,True
CC(C)(/C=C/[C@@H](N[C@H](CO)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,813.9850000000001,5.975200000000007,11,6,199.92,0.5319148936170213,5.790331590020436,76,1.7517783675289629,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)[C@H](C)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,765.941,5.069800000000006,11,6,199.92,0.627906976744186,5.904741238313912,65,1.999681981309677,False,True,True,True,True,True,False,True,True,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)[C@H](C)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,779.9680000000001,5.459900000000006,11,6,199.92,0.6363636363636364,5.950465185417566,65,1.8734235728585928,False,True,True,True,True,True,False,True,True,True
C[C@H](O)[C@@H](N[C@H](/C=C/C(C)(C)OC(=O)c1ccccc1)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)C(=O)O,828.0120000000001,6.363700000000007,11,6,199.92,0.5416666666666666,5.877376268589283,76,1.7154819127862035,False,True,True,True,True,True,False,True,True,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CS)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,767.982,5.618800000000007,11,6,179.68999999999997,0.6190476190476191,5.859602682724496,65,2.00158366472398,False,True,True,True,True,True,False,True,False,True
CCC(=O)OC(C)(C)/C=C/[C@@H](N[C@H](CS)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,782.009,6.008900000000007,11,6,179.68999999999997,0.627906976744186,5.904565608249922,65,1.875254258216307,False,True,True,True,True,True,False,True,False,True
CC(C)(/C=C/[C@@H](N[C@H](CS)C(=O)O)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C)OC(=O)c1ccccc1,830.0530000000001,6.912700000000008,11,6,179.69,0.5319148936170213,5.825258513097359,76,1.712405486275168,False,True,True,True,True,True,False,True,False,True
CC(=O)OC(C)(C)/C=C/[C@@H](N[C@@H](C(=O)O)C(C)C)[C@](C)(O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)[C@@H](O)C[C@]12C,763.969,6.345000000000008,10,5,179.68999999999997,0.6363636363636364,5.813150187076184,63,1.9339880460587024,False,True,True,True,True,True,False,True,True,True
